utterance,speaker,gender,session,emotion
S01H-F03-S-FM02,F03,F,01,A
S01H-F03-S-FM03,F03,F,01,H
S01H-F03-S-FM04,F03,F,01,H
S01H-F03-S-MF01,F03,F,01,N
S01H-F03-S-MF02,F03,F,01,H
S01H-M03-S-FM02,M03,M,01,H
S01H-M03-S-FM03,M03,M,01,N
S01H-M03-S-FM04,M03,M,01,H
S01H-M03-S-MF02,M03,M,01,H
S01H-F03-T-FM01,F03,F,01,A
S01H-M03-T-MF01,M03,M,01,H
S01N-F03-P-FM01,F03,F,01,H
S01N-F03-P-FM02,F03,F,01,H
S01N-F03-P-FM03,F03,F,01,H
S01N-F03-P-MF01,F03,F,01,N
S01N-F03-P-MF02,F03,F,01,N
S01N-F03-P-MF03,F03,F,01,N
S01N-F03-P-MF04,F03,F,01,N
S01N-F03-P-MF05,F03,F,01,N
S01N-M03-P-FM01,M03,M,01,N
S01N-M03-P-FM02,M03,M,01,H
S01N-F03-R-FF01,F03,F,01,N
S01N-M03-R-MM01,M03,M,01,N
S01N-F03-S-FM01,F03,F,01,N
S01N-F03-S-FM02,F03,F,01,N
S01N-F03-S-FM03,F03,F,01,N
S01N-F03-S-MF01,F03,F,01,N
S01N-M03-S-FM01,M03,M,01,N
S01N-M03-S-FM02,M03,M,01,N
S01N-M03-S-FM03,M03,M,01,N
S01N-M03-S-MF01,M03,M,01,N
S01N-M03-S-MF02,M03,M,01,N
S01N-F03-T-FM01,F03,F,01,A
S01N-M03-T-MF01,M03,M,01,N
S01S-F03-P-FM01,F03,F,01,S
S01S-F03-P-FM02,F03,F,01,N
S01S-F03-P-MF03,F03,F,01,S
S01S-F03-P-MF04,F03,F,01,H
S01S-F03-P-MF05,F03,F,01,N
S01S-F03-P-MF06,F03,F,01,S
S01S-F03-P-MF07,F03,F,01,N
S01S-F03-P-MF08,F03,F,01,S
S01S-F03-P-MF09,F03,F,01,N
S01S-F03-P-MF10,F03,F,01,N
S01S-F03-P-MF11,F03,F,01,N
S01S-F03-P-MF12,F03,F,01,N
S01S-F03-P-MF13,F03,F,01,H
S01S-M03-P-FM01,M03,M,01,N
S01S-M03-P-MF01,M03,M,01,H
S01S-M03-P-MF02,M03,M,01,H
S01S-M03-P-MF03,M03,M,01,S
S01S-M03-P-MF04,M03,M,01,S
S01S-M03-P-MF05,M03,M,01,N
S01S-M03-P-MF06,M03,M,01,H
S01S-M03-P-MF07,M03,M,01,N
S01S-F03-R-FF01,F03,F,01,S
S01S-M03-R-MM01,M03,M,01,N
S01S-F03-S-FM01,F03,F,01,S
S01S-F03-S-FM02,F03,F,01,S
S01S-F03-S-FM03,F03,F,01,S
S01S-F03-S-FM04,F03,F,01,S
S01S-F03-S-FM05,F03,F,01,S
S01S-F03-S-MF02,F03,F,01,S
S01S-F03-S-MF03,F03,F,01,N
S01S-F03-S-MF05,F03,F,01,S
S01S-M03-S-FM01,M03,M,01,N
S01S-M03-S-FM02,M03,M,01,N
S01S-M03-S-FM03,M03,M,01,N
S01S-M03-S-FM04,M03,M,01,N
S01S-M03-S-FM05,M03,M,01,N
S01S-M03-S-FM06,M03,M,01,N
S01S-M03-S-FM07,M03,M,01,N
S01S-M03-S-FM08,M03,M,01,N
S01S-M03-S-MF01,M03,M,01,S
S01S-M03-S-MF03,M03,M,01,S
S01S-M03-S-MF04,M03,M,01,S
S01S-F03-T-FM01,F03,F,01,S
S01S-M03-T-MF01,M03,M,01,N
S01S-M03-T-MF02,M03,M,01,N
S02A-F03-P-FM01,F03,F,02,H
S02A-F03-P-FM02,F03,F,02,N
S02A-F03-P-FM03,F03,F,02,H
S02A-F03-P-FM04,F03,F,02,N
S02A-F03-P-FM05,F03,F,02,N
S02A-F03-P-FM06,F03,F,02,H
S02A-F03-P-FM07,F03,F,02,H
S02A-F03-P-FM08,F03,F,02,H
S02A-F03-P-FM09,F03,F,02,H
S02A-F03-P-FM10,F03,F,02,H
S02A-F03-P-FM11,F03,F,02,H
S02A-F03-P-FM12,F03,F,02,H
S02A-F03-P-FM13,F03,F,02,N
S02A-F03-P-FM14,F03,F,02,H
S02A-F03-P-FM15,F03,F,02,H
S02A-F03-P-FM16,F03,F,02,H
S02A-F03-P-MF01,F03,F,02,N
S02A-F03-P-MF02,F03,F,02,H
S02A-F03-P-MF03,F03,F,02,H
S02A-F03-P-MF04,F03,F,02,H
S02A-F03-P-MF05,F03,F,02,H
S02A-F03-P-MF06,F03,F,02,N
S02A-F03-P-MF07,F03,F,02,H
S02A-F03-P-MF08,F03,F,02,H
S02A-F03-P-MF09,F03,F,02,H
S02A-F03-P-MF10,F03,F,02,H
S02A-M03-P-FM01,M03,M,02,H
S02A-M03-P-FM02,M03,M,02,H
S02A-M03-P-FM03,M03,M,02,H
S02A-M03-P-FM04,M03,M,02,H
S02A-M03-P-FM05,M03,M,02,H
S02A-M03-P-FM06,M03,M,02,H
S02A-M03-P-FM07,M03,M,02,N
S02A-M03-P-MF01,M03,M,02,N
S02A-M03-P-MF02,M03,M,02,H
S02A-M03-P-MF03,M03,M,02,H
S02A-M03-P-MF04,M03,M,02,H
S02A-M03-P-MF05,M03,M,02,H
S02A-M03-P-MF06,M03,M,02,H
S02A-M03-P-MF07,M03,M,02,H
S02A-M03-P-MF08,M03,M,02,H
S02A-F03-R-FF01,F03,F,02,A
S02A-M03-R-MM01,M03,M,02,N
S02A-F03-S-FM01,F03,F,02,A
S02A-F03-S-FM02,F03,F,02,A
S02A-F03-S-FM03,F03,F,02,A
S02A-F03-S-FM04,F03,F,02,A
S02A-F03-S-FM05,F03,F,02,S
S02A-F03-S-FM06,F03,F,02,A
S02A-F03-S-FM07,F03,F,02,A
S02A-F03-S-FM09,F03,F,02,A
S02A-F03-S-FM10,F03,F,02,A
S02A-F03-S-FM11,F03,F,02,A
S02A-F03-S-FM12,F03,F,02,A
S02A-F03-S-FM13,F03,F,02,A
S02A-F03-S-FM14,F03,F,02,A
S02A-F03-S-FM16,F03,F,02,A
S02A-F03-S-FM17,F03,F,02,A
S02A-F03-S-FM18,F03,F,02,A
S02A-F03-S-FM19,F03,F,02,A
S02A-F03-S-FM21,F03,F,02,A
S02A-F03-S-FM23,F03,F,02,A
S02A-F03-S-FM24,F03,F,02,A
S02A-F03-S-FM25,F03,F,02,A
S02A-F03-S-MF01,F03,F,02,N
S02A-F03-S-MF02,F03,F,02,N
S02A-F03-S-MF03,F03,F,02,N
S02A-F03-S-MF04,F03,F,02,N
S02A-F03-S-MF05,F03,F,02,A
S02A-F03-S-MF06,F03,F,02,A
S02A-F03-S-MF08,F03,F,02,A
S02A-F03-S-MF09,F03,F,02,A
S02A-F03-S-MF10,F03,F,02,N
S02A-F03-S-MF11,F03,F,02,N
S02A-F03-S-MF12,F03,F,02,A
S02A-F03-S-MF13,F03,F,02,N
S02A-F03-S-MF15,F03,F,02,N
S02A-M03-S-FM02,M03,M,02,N
S02A-M03-S-FM03,M03,M,02,N
S02A-M03-S-FM05,M03,M,02,N
S02A-M03-S-FM06,M03,M,02,N
S02A-M03-S-FM07,M03,M,02,N
S02A-M03-S-FM08,M03,M,02,N
S02A-M03-S-FM09,M03,M,02,N
S02A-M03-S-FM10,M03,M,02,N
S02A-M03-S-FM13,M03,M,02,N
S02A-M03-S-FM14,M03,M,02,N
S02A-M03-S-FM15,M03,M,02,N
S02A-M03-S-FM16,M03,M,02,N
S02A-M03-S-FM17,M03,M,02,N
S02A-M03-S-FM18,M03,M,02,N
S02A-M03-S-FM19,M03,M,02,N
S02A-M03-S-FM20,M03,M,02,N
S02A-M03-S-FM21,M03,M,02,N
S02A-M03-S-MF01,M03,M,02,N
S02A-M03-S-MF02,M03,M,02,N
S02A-M03-S-MF03,M03,M,02,N
S02A-M03-S-MF04,M03,M,02,N
S02A-M03-S-MF05,M03,M,02,N
S02A-M03-S-MF06,M03,M,02,N
S02A-M03-S-MF07,M03,M,02,N
S02A-M03-S-MF08,M03,M,02,A
S02A-M03-S-MF09,M03,M,02,N
S02A-M03-S-MF10,M03,M,02,N
S02A-M03-S-MF11,M03,M,02,N
S02A-M03-S-MF12,M03,M,02,N
S02A-M03-S-MF13,M03,M,02,A
S02A-M03-S-MF14,M03,M,02,N
S02A-M03-S-MF15,M03,M,02,N
S02A-M03-S-MF16,M03,M,02,N
S02A-F03-T-FM02,F03,F,02,A
S02A-M03-T-MF01,M03,M,02,N
S02H-F03-P-FM01,F03,F,02,H
S02H-F03-P-FM02,F03,F,02,H
S02H-F03-P-FM03,F03,F,02,H
S02H-F03-P-FM04,F03,F,02,H
S02H-F03-P-MF01,F03,F,02,H
S02H-F03-P-MF02,F03,F,02,H
S02H-F03-P-MF04,F03,F,02,H
S02H-F03-P-MF05,F03,F,02,N
S02H-F03-P-MF06,F03,F,02,H
S02H-F03-P-MF07,F03,F,02,H
S02H-F03-P-MF08,F03,F,02,H
S02H-M03-P-FM01,M03,M,02,H
S02H-M03-P-FM02,M03,M,02,H
S02H-M03-P-FM03,M03,M,02,H
S02H-M03-P-MF01,M03,M,02,H
S02H-M03-P-MF02,M03,M,02,H
S02H-M03-P-MF03,M03,M,02,N
S02H-M03-P-MF04,M03,M,02,H
S02H-M03-P-MF05,M03,M,02,H
S02H-M03-P-MF06,M03,M,02,H
S02H-F03-R-FF01,F03,F,02,H
S02H-M03-R-MM01,M03,M,02,H
S02H-F03-S-FM01,F03,F,02,H
S02H-F03-S-FM02,F03,F,02,H
S02H-F03-S-FM03,F03,F,02,H
S02H-F03-S-FM05,F03,F,02,H
S02H-F03-S-FM06,F03,F,02,H
S02H-F03-S-FM08,F03,F,02,N
S02H-F03-S-MF02,F03,F,02,H
S02H-F03-S-MF03,F03,F,02,N
S02H-F03-S-MF04,F03,F,02,N
S02H-M03-S-FM01,M03,M,02,N
S02H-M03-S-FM02,M03,M,02,H
S02H-M03-S-FM03,M03,M,02,H
S02H-M03-S-FM04,M03,M,02,N
S02H-M03-S-FM05,M03,M,02,H
S02H-M03-S-FM06,M03,M,02,H
S02H-M03-S-FM07,M03,M,02,N
S02H-M03-S-MF01,M03,M,02,N
S02H-M03-S-MF02,M03,M,02,H
S02H-M03-S-MF03,M03,M,02,N
S02H-M03-S-MF04,M03,M,02,H
S02H-F03-T-FM01,F03,F,02,S
S02H-M03-T-MF01,M03,M,02,H
S02N-F03-P-FM01,F03,F,02,H
S02N-F03-P-FM02,F03,F,02,H
S02N-F03-P-FM03,F03,F,02,H
S02N-F03-P-FM04,F03,F,02,H
S02N-F03-P-MF01,F03,F,02,N
S02N-M03-P-FM01,M03,M,02,H
S02N-M03-P-MF01,M03,M,02,H
S02N-F03-R-FF01,F03,F,02,N
S02N-M03-R-MM01,M03,M,02,N
S02N-F03-S-FM01,F03,F,02,N
S02N-F03-S-FM03,F03,F,02,N
S02N-F03-S-FM04,F03,F,02,N
S02N-F03-S-FM05,F03,F,02,H
S02N-F03-S-FM06,F03,F,02,H
S02N-F03-S-MF01,F03,F,02,A
S02N-F03-S-MF02,F03,F,02,N
S02N-F03-S-MF03,F03,F,02,N
S02N-M03-S-FM01,M03,M,02,N
S02N-M03-S-FM02,M03,M,02,H
S02N-M03-S-FM03,M03,M,02,H
S02N-M03-S-FM04,M03,M,02,N
S02N-M03-S-FM05,M03,M,02,N
S02N-M03-S-FM06,M03,M,02,H
S02N-M03-S-FM07,M03,M,02,H
S02N-M03-S-MF01,M03,M,02,N
S02N-M03-S-MF02,M03,M,02,N
S02N-M03-S-MF03,M03,M,02,H
S02N-F03-T-FM01,F03,F,02,N
S02N-M03-T-MF01,M03,M,02,N
S02S-F03-P-FM01,F03,F,02,H
S02S-F03-P-FM02,F03,F,02,H
S02S-F03-P-FM03,F03,F,02,H
S02S-F03-P-FM04,F03,F,02,N
S02S-F03-P-MF01,F03,F,02,N
S02S-F03-P-MF02,F03,F,02,H
S02S-F03-P-MF03,F03,F,02,H
S02S-F03-P-MF04,F03,F,02,N
S02S-F03-P-MF05,F03,F,02,H
S02S-F03-P-MF06,F03,F,02,N
S02S-F03-P-MF07,F03,F,02,H
S02S-F03-P-MF08,F03,F,02,N
S02S-F03-P-MF09,F03,F,02,N
S02S-F03-P-MF10,F03,F,02,N
S02S-F03-P-MF11,F03,F,02,H
S02S-F03-P-MF12,F03,F,02,N
S02S-F03-P-MF13,F03,F,02,H
S02S-F03-P-MF14,F03,F,02,H
S02S-F03-P-MF15,F03,F,02,H
S02S-F03-P-MF16,F03,F,02,H
S02S-F03-P-MF17,F03,F,02,H
S02S-F03-P-MF18,F03,F,02,H
S02S-M03-P-FM01,M03,M,02,H
S02S-M03-P-FM02,M03,M,02,N
S02S-M03-P-MF01,M03,M,02,H
S02S-M03-P-MF02,M03,M,02,N
S02S-M03-P-MF03,M03,M,02,H
S02S-M03-P-MF04,M03,M,02,S
S02S-M03-P-MF05,M03,M,02,N
S02S-M03-P-MF06,M03,M,02,H
S02S-M03-P-MF07,M03,M,02,N
S02S-M03-P-MF08,M03,M,02,N
S02S-M03-P-MF09,M03,M,02,N
S02S-M03-P-MF10,M03,M,02,N
S02S-M03-P-MF11,M03,M,02,S
S02S-M03-P-MF12,M03,M,02,N
S02S-M03-P-MF13,M03,M,02,N
S02S-M03-P-MF14,M03,M,02,N
S02S-M03-P-MF15,M03,M,02,H
S02S-M03-P-MF16,M03,M,02,H
S02S-M03-P-MF17,M03,M,02,H
S02S-M03-P-MF18,M03,M,02,H
S02S-M03-P-MF19,M03,M,02,H
S02S-M03-P-MF20,M03,M,02,H
S02S-F03-R-FF01,F03,F,02,S
S02S-F03-R-FF02,F03,F,02,S
S02S-M03-R-MM01,M03,M,02,N
S02S-F03-S-FM01,F03,F,02,S
S02S-F03-S-MF01,F03,F,02,N
S02S-F03-S-MF02,F03,F,02,N
S02S-F03-S-MF03,F03,F,02,N
S02S-F03-S-MF04,F03,F,02,S
S02S-F03-S-MF05,F03,F,02,N
S02S-M03-S-FM01,M03,M,02,N
S02S-M03-S-MF01,M03,M,02,N
S02S-M03-S-MF02,M03,M,02,S
S02S-M03-S-MF03,M03,M,02,N
S02S-M03-S-MF05,M03,M,02,S
S02S-M03-S-MF06,M03,M,02,S
S02S-M03-S-MF07,M03,M,02,N
S02S-M03-S-MF08,M03,M,02,S
S02S-F03-T-FM01,F03,F,02,S
S02S-M03-T-MF01,M03,M,02,N
S02S-M03-T-MF02,M03,M,02,N
S03A-F03-P-FM01,F03,F,03,H
S03A-F03-P-FM02,F03,F,03,N
S03A-F03-P-MF01,F03,F,03,H
S03A-F03-P-MF02,F03,F,03,H
S03A-F03-P-MF03,F03,F,03,H
S03A-F03-P-MF04,F03,F,03,H
S03A-F03-P-MF05,F03,F,03,N
S03A-F03-P-MF06,F03,F,03,N
S03A-F03-P-MF09,F03,F,03,N
S03A-M03-P-FM01,M03,M,03,H
S03A-M03-P-FM02,M03,M,03,H
S03A-M03-P-MF01,M03,M,03,H
S03A-M03-P-MF02,M03,M,03,H
S03A-M03-P-MF03,M03,M,03,A
S03A-M03-P-MF04,M03,M,03,N
S03A-M03-P-MF05,M03,M,03,N
S03A-M03-P-MF06,M03,M,03,N
S03A-F03-R-FF01,F03,F,03,A
S03A-M03-R-MM01,M03,M,03,N
S03A-F03-S-FM01,F03,F,03,A
S03A-F03-S-FM02,F03,F,03,A
S03A-F03-S-FM03,F03,F,03,N
S03A-F03-S-FM04,F03,F,03,S
S03A-F03-S-FM06,F03,F,03,H
S03A-F03-S-FM07,F03,F,03,H
S03A-F03-S-MF01,F03,F,03,H
S03A-F03-S-MF03,F03,F,03,A
S03A-F03-S-MF04,F03,F,03,N
S03A-F03-S-MF05,F03,F,03,N
S03A-M03-S-FM01,M03,M,03,N
S03A-M03-S-FM02,M03,M,03,N
S03A-M03-S-FM03,M03,M,03,N
S03A-M03-S-FM04,M03,M,03,N
S03A-M03-S-FM05,M03,M,03,N
S03A-M03-S-FM06,M03,M,03,N
S03A-M03-S-FM07,M03,M,03,N
S03A-M03-S-FM08,M03,M,03,N
S03A-M03-S-MF02,M03,M,03,N
S03A-M03-S-MF03,M03,M,03,N
S03A-M03-S-MF04,M03,M,03,A
S03A-F03-T-FM01,F03,F,03,A
S03A-F03-T-FM02,F03,F,03,H
S03A-M03-T-MF01,M03,M,03,N
S03H-F03-P-FM01,F03,F,03,H
S03H-F03-P-MF01,F03,F,03,H
S03H-F03-P-MF02,F03,F,03,H
S03H-F03-P-MF03,F03,F,03,H
S03H-F03-P-MF04,F03,F,03,H
S03H-M03-P-MF01,M03,M,03,H
S03H-F03-R-FF01,F03,F,03,H
S03H-M03-R-MM01,M03,M,03,N
S03H-F03-S-FM01,F03,F,03,H
S03H-F03-S-FM02,F03,F,03,H
S03H-F03-S-MF01,F03,F,03,N
S03H-F03-S-MF02,F03,F,03,N
S03H-F03-S-MF03,F03,F,03,N
S03H-M03-S-FM01,M03,M,03,N
S03H-M03-S-FM02,M03,M,03,H
S03H-M03-S-FM03,M03,M,03,N
S03H-M03-S-MF01,M03,M,03,H
S03H-M03-S-MF02,M03,M,03,H
S03H-M03-S-MF03,M03,M,03,H
S03H-F03-T-FM01,F03,F,03,H
S03H-M03-T-MF01,M03,M,03,N
S03N-F03-P-FM01,F03,F,03,N
S03N-F03-P-FM02,F03,F,03,H
S03N-F03-P-MF01,F03,F,03,H
S03N-F03-P-MF02,F03,F,03,H
S03N-F03-P-MF03,F03,F,03,H
S03N-M03-P-MF01,M03,M,03,H
S03N-M03-P-MF02,M03,M,03,H
S03N-F03-R-FF01,F03,F,03,N
S03N-M03-R-MM01,M03,M,03,N
S03N-F03-S-FM01,F03,F,03,H
S03N-F03-S-MF01,F03,F,03,N
S03N-F03-S-MF02,F03,F,03,N
S03N-M03-S-FM01,M03,M,03,H
S03N-M03-S-FM02,M03,M,03,H
S03N-M03-S-MF01,M03,M,03,H
S03N-M03-S-MF02,M03,M,03,N
S03N-F03-T-FM01,F03,F,03,N
S03N-M03-T-MF01,M03,M,03,N
S03S-F03-P-FM01,F03,F,03,H
S03S-F03-P-FM02,F03,F,03,N
S03S-F03-P-MF01,F03,F,03,H
S03S-F03-P-MF02,F03,F,03,H
S03S-F03-P-MF03,F03,F,03,N
S03S-F03-P-MF04,F03,F,03,N
S03S-F03-P-MF05,F03,F,03,N
S03S-F03-P-MF06,F03,F,03,N
S03S-F03-P-MF07,F03,F,03,A
S03S-F03-P-MF08,F03,F,03,H
S03S-F03-P-MF09,F03,F,03,H
S03S-F03-P-MF10,F03,F,03,H
S03S-F03-P-MF11,F03,F,03,H
S03S-F03-P-MF12,F03,F,03,H
S03S-F03-P-MF13,F03,F,03,H
S03S-F03-P-MF14,F03,F,03,N
S03S-M03-P-FM01,M03,M,03,N
S03S-M03-P-MF01,M03,M,03,H
S03S-M03-P-MF02,M03,M,03,H
S03S-M03-P-MF03,M03,M,03,S
S03S-M03-P-MF04,M03,M,03,S
S03S-M03-P-MF05,M03,M,03,N
S03S-M03-P-MF06,M03,M,03,H
S03S-M03-P-MF07,M03,M,03,H
S03S-M03-P-MF08,M03,M,03,N
S03S-M03-P-MF09,M03,M,03,H
S03S-M03-P-MF10,M03,M,03,H
S03S-M03-P-MF11,M03,M,03,H
S03S-F03-R-FF02,F03,F,03,S
S03S-M03-R-MM01,M03,M,03,S
S03S-F03-S-FM01,F03,F,03,S
S03S-F03-S-FM02,F03,F,03,N
S03S-F03-S-MF01,F03,F,03,N
S03S-F03-S-MF03,F03,F,03,N
S03S-F03-S-MF05,F03,F,03,N
S03S-M03-S-FM01,M03,M,03,N
S03S-M03-S-FM02,M03,M,03,N
S03S-M03-S-FM03,M03,M,03,N
S03S-M03-S-MF01,M03,M,03,S
S03S-M03-S-MF02,M03,M,03,S
S03S-M03-S-MF03,M03,M,03,N
S03S-M03-S-MF04,M03,M,03,N
S03S-F03-T-FM01,F03,F,03,S
S03S-M03-T-MF01,M03,M,03,N
S03S-M03-T-MF02,M03,M,03,N
S04A-F03-P-FM01,F03,F,04,N
S04A-F03-P-FM02,F03,F,04,H
S04A-F03-P-MF01,F03,F,04,H
S04A-F03-P-MF02,F03,F,04,N
S04A-F03-P-MF03,F03,F,04,N
S04A-F03-P-MF04,F03,F,04,N
S04A-F03-P-MF06,F03,F,04,H
S04A-F03-P-MF07,F03,F,04,H
S04A-F03-P-MF08,F03,F,04,H
S04A-F03-P-MF09,F03,F,04,N
S04A-F03-P-MF10,F03,F,04,N
S04A-F03-P-MF11,F03,F,04,N
S04A-F03-P-MF12,F03,F,04,A
S04A-F03-P-MF13,F03,F,04,A
S04A-F03-P-MF14,F03,F,04,H
S04A-F03-P-MF15,F03,F,04,H
S04A-F03-P-MF16,F03,F,04,N
S04A-M03-P-FM01,M03,M,04,H
S04A-M03-P-MF01,M03,M,04,H
S04A-M03-P-MF02,M03,M,04,N
S04A-M03-P-MF03,M03,M,04,N
S04A-M03-P-MF04,M03,M,04,H
S04A-M03-P-MF05,M03,M,04,H
S04A-M03-P-MF06,M03,M,04,N
S04A-M03-P-MF07,M03,M,04,H
S04A-M03-P-MF09,M03,M,04,H
S04A-M03-P-MF10,M03,M,04,N
S04A-M03-P-MF11,M03,M,04,H
S04A-M03-P-MF12,M03,M,04,H
S04A-M03-P-MF13,M03,M,04,N
S04A-F03-R-FF01,F03,F,04,A
S04A-M03-R-MM01,M03,M,04,N
S04A-F03-S-FM02,F03,F,04,H
S04A-F03-S-FM03,F03,F,04,A
S04A-F03-S-FM05,F03,F,04,A
S04A-F03-S-FM06,F03,F,04,A
S04A-F03-S-FM07,F03,F,04,A
S04A-F03-S-MF01,F03,F,04,H
S04A-F03-S-MF02,F03,F,04,H
S04A-F03-S-MF04,F03,F,04,H
S04A-F03-S-MF05,F03,F,04,N
S04A-F03-S-MF06,F03,F,04,N
S04A-F03-S-MF08,F03,F,04,N
S04A-F03-S-MF09,F03,F,04,N
S04A-M03-S-FM01,M03,M,04,N
S04A-M03-S-FM02,M03,M,04,N
S04A-M03-S-FM03,M03,M,04,H
S04A-M03-S-FM04,M03,M,04,N
S04A-M03-S-FM05,M03,M,04,H
S04A-M03-S-FM06,M03,M,04,H
S04A-M03-S-MF01,M03,M,04,N
S04A-M03-S-MF04,M03,M,04,N
S04A-M03-S-MF06,M03,M,04,N
S04A-M03-S-MF07,M03,M,04,N
S04A-M03-S-MF08,M03,M,04,N
S04A-M03-S-MF09,M03,M,04,N
S04A-M03-S-MF10,M03,M,04,N
S04A-F03-T-FM01,F03,F,04,A
S04A-F03-T-FM02,F03,F,04,A
S04A-M03-T-MF01,M03,M,04,N
S04H-F03-P-FM01,F03,F,04,N
S04H-F03-P-FM02,F03,F,04,N
S04H-F03-P-FM03,F03,F,04,H
S04H-F03-P-FM04,F03,F,04,H
S04H-F03-P-FM05,F03,F,04,H
S04H-F03-P-FM06,F03,F,04,H
S04H-F03-P-MF01,F03,F,04,H
S04H-F03-P-MF02,F03,F,04,H
S04H-F03-P-MF03,F03,F,04,H
S04H-F03-P-MF04,F03,F,04,H
S04H-F03-P-MF05,F03,F,04,H
S04H-F03-P-MF06,F03,F,04,H
S04H-F03-P-MF07,F03,F,04,H
S04H-F03-P-MF08,F03,F,04,H
S04H-M03-P-FM01,M03,M,04,H
S04H-M03-P-FM02,M03,M,04,H
S04H-M03-P-FM03,M03,M,04,H
S04H-M03-P-FM04,M03,M,04,H
S04H-M03-P-MF01,M03,M,04,H
S04H-M03-P-MF02,M03,M,04,H
S04H-M03-P-MF03,M03,M,04,H
S04H-M03-P-MF04,M03,M,04,H
S04H-M03-P-MF05,M03,M,04,H
S04H-M03-P-MF06,M03,M,04,H
S04H-F03-R-FF01,F03,F,04,N
S04H-F03-S-FM01,F03,F,04,N
S04H-F03-S-FM02,F03,F,04,H
S04H-F03-S-FM05,F03,F,04,H
S04H-F03-S-FM06,F03,F,04,H
S04H-F03-S-FM07,F03,F,04,N
S04H-F03-S-FM08,F03,F,04,H
S04H-F03-S-FM09,F03,F,04,H
S04H-F03-S-FM10,F03,F,04,N
S04H-F03-S-MF01,F03,F,04,N
S04H-F03-S-MF02,F03,F,04,N
S04H-F03-S-MF03,F03,F,04,A
S04H-F03-S-MF04,F03,F,04,N
S04H-F03-S-MF05,F03,F,04,N
S04H-F03-S-MF06,F03,F,04,H
S04H-M03-S-FM01,M03,M,04,A
S04H-M03-S-FM02,M03,M,04,H
S04H-M03-S-FM04,M03,M,04,H
S04H-M03-S-FM06,M03,M,04,H
S04H-M03-S-MF02,M03,M,04,H
S04H-M03-S-MF03,M03,M,04,H
S04H-M03-S-MF04,M03,M,04,H
S04H-M03-S-MF05,M03,M,04,H
S04H-M03-S-MF06,M03,M,04,H
S04H-M03-S-MF07,M03,M,04,H
S04H-M03-T-MF01,M03,M,04,N
S04N-F03-P-FM01,F03,F,04,N
S04N-F03-P-MF01,F03,F,04,N
S04N-F03-R-FF01,F03,F,04,N
S04N-M03-R-MM01,M03,M,04,N
S04N-F03-S-FM01,F03,F,04,H
S04N-F03-S-FM02,F03,F,04,H
S04N-F03-S-FM03,F03,F,04,N
S04N-F03-S-FM04,F03,F,04,N
S04N-F03-S-MF01,F03,F,04,N
S04N-F03-S-MF02,F03,F,04,H
S04N-F03-S-MF03,F03,F,04,N
S04N-M03-S-FM01,M03,M,04,N
S04N-M03-S-FM02,M03,M,04,N
S04N-M03-S-FM03,M03,M,04,H
S04N-M03-S-FM04,M03,M,04,H
S04N-M03-S-MF01,M03,M,04,N
S04N-M03-S-MF02,M03,M,04,N
S04N-F03-T-FM01,F03,F,04,N
S04N-M03-T-MF01,M03,M,04,H
S04S-F03-P-FM01,F03,F,04,N
S04S-F03-P-MF01,F03,F,04,S
S04S-F03-P-MF02,F03,F,04,N
S04S-F03-P-MF03,F03,F,04,N
S04S-F03-P-MF04,F03,F,04,N
S04S-F03-P-MF05,F03,F,04,N
S04S-F03-P-MF06,F03,F,04,H
S04S-F03-P-MF07,F03,F,04,H
S04S-F03-P-MF08,F03,F,04,H
S04S-F03-P-MF09,F03,F,04,H
S04S-F03-P-MF10,F03,F,04,H
S04S-F03-P-MF11,F03,F,04,H
S04S-F03-P-MF12,F03,F,04,N
S04S-M03-P-FM01,M03,M,04,H
S04S-M03-P-MF01,M03,M,04,N
S04S-M03-P-MF03,M03,M,04,N
S04S-M03-P-MF04,M03,M,04,N
S04S-M03-P-MF05,M03,M,04,H
S04S-M03-P-MF06,M03,M,04,H
S04S-M03-P-MF07,M03,M,04,N
S04S-M03-P-MF08,M03,M,04,H
S04S-M03-P-MF09,M03,M,04,N
S04S-M03-P-MF10,M03,M,04,H
S04S-F03-R-FF01,F03,F,04,S
S04S-M03-R-MM01,M03,M,04,S
S04S-F03-S-FM01,F03,F,04,S
S04S-F03-S-MF01,F03,F,04,N
S04S-F03-S-MF02,F03,F,04,N
S04S-M03-S-FM01,M03,M,04,N
S04S-M03-S-MF01,M03,M,04,N
S04S-M03-S-MF02,M03,M,04,S
S04S-F03-T-FM01,F03,F,04,S
S04S-M03-T-MF01,M03,M,04,N
S04S-M03-T-MF02,M03,M,04,S
S05A-F03-P-FM03,F03,F,05,H
S05A-F03-P-FM04,F03,F,05,H
S05A-F03-P-FM05,F03,F,05,N
S05A-F03-P-MF01,F03,F,05,H
S05A-F03-P-MF02,F03,F,05,N
S05A-F03-P-MF03,F03,F,05,H
S05A-F03-P-MF04,F03,F,05,N
S05A-F03-P-MF06,F03,F,05,N
S05A-F03-P-MF07,F03,F,05,N
S05A-F03-P-MF08,F03,F,05,A
S05A-M03-P-FM01,M03,M,05,H
S05A-M03-P-FM02,M03,M,05,H
S05A-M03-P-FM03,M03,M,05,N
S05A-M03-P-MF01,M03,M,05,N
S05A-M03-P-MF02,M03,M,05,H
S05A-M03-P-MF03,M03,M,05,H
S05A-M03-P-MF04,M03,M,05,N
